KPD 2025.,,
Šifra,Naziv,
A,"PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA",
01,"Biljni i stočarski proizvodi, proizvodi lovstva i usluge povezane s njima",
10.11.33,"Ovčje meso, zamrznuto",,,,,
10.11.34,"Kozje meso, zamrznuto",,,,,
10.11.35,"Konjsko meso i meso drugih kopitara, zamrznuto",,,,,
10.11.36,"Ostalo meso i jestivi otpaci i ostaci od životinja, svježi, rashlađeni ili smrznuti",,,,,
10.11.4,"Čupana vuna i sirove kože goveda, kopitara, ovaca i koza",,,,,
10.11.41,"Čupana vuna, masna",,,,,
10.11.42,Cijele sirove kože goveda ili kopitara,,,,,
10.11.43,Ostale sirove kože goveda ili kopitara,,,,,
10.11.44,Sirove ovčje ili janjeće kože,,,,,
10.11.45,Sirove kozje ili jareće kože,,,,,
10.11.5,"Masti od goveda, ovaca, koza ili svinja",,,,,
10.11.50,"Masti od goveda, ovaca, koza ili svinja",,,,,
10.11.6,"Sirovi otpaci i ostaci, nejestivi",,,,,
10.11.60,"Sirovi otpaci i ostaci, nejestivi",,,,,
10.11.9,"Podugovarateljski poslovi kao dio prerade i konzerviranja mesa, osim mesa peradi",,,,,
10.11.99,"Podugovarateljski poslovi kao dio prerade i konzerviranja mesa, osim mesa peradi",,,,,
10.12,Prerađeno i konzervirano meso peradi,,,,,
10.12.1,"Meso peradi, svježe ili hlađeno",,,,,
10.12.10,"Meso peradi, svježe ili hlađeno",,,,,
10.12.2,"Meso peradi, zamrznuto",,,,,
10.12.20,"Meso peradi, zamrznuto",,,,,
10.12.3,Masti od peradi,,,,,
10.12.30,Masti od peradi,,,,,
10.12.4,Jestivi otpaci i ostaci od peradi,,,,,
10.12.40,Jestivi otpaci i ostaci od peradi,,,,,
10.12.5,Perje i ptičje kože s perjem,,,,,
10.12.50,Perje i ptičje kože s perjem,,,,,
10.12.9,Podugovarateljski poslovi kao dio prerade i konzerviranja mesa peradi,,,,,
10.12.99,Podugovarateljski poslovi kao dio prerade i konzerviranja mesa peradi,,,,,
10.13,"Pripremljeno i konzervirano meso, jestivi mesni otpaci i ostaci ili krv",,,,,
10.13.1,"Pripremljeno i konzervirano meso, jestivi mesni otpaci i ostaci ili krv",,,,,
10.13.11,"Svinjsko meso, rezano, soljeno, sušeno ili dimljeno",,,,,
10.13.12,"Goveđe meso, soljeno, sušeno ili dimljeno",,,,,
10.13.13,"Ostalo meso i jestivi mesni otpaci i ostaci, soljeni, u salamuri, sušeni ili dimljeni; jestivo brašno i krupica od mesa ili jestivih mesnih otpadaka i ostataka",,,,,
10.13.14,"Kobasice i slični proizvodi od mesa, jestivih mesnih otpadaka i ostataka ili krvi",,,,,
10.13.15,"Ostalo pripremljeno i konzervirano meso, jestivi mesni otpaci i ostaci te krv",,,,,
10.13.16,"Brašno, krupica i pelete od mesa, neprikladni za ljudsku prehranu; čvarci",,,,,
10.13.9,"Kuhanje i ostale usluge pripremanja u proizvodnji mesnih proizvoda; podugovarateljski poslovi kao dio proizvodnje konzerviranog i pripremljenog mesa, jestivih mesnih otpadaka ili krvi",,,,,
10.13.91,Kuhanje i ostale usluge pripremanja u proizvodnji mesnih proizvoda,,,,,
10.13.99,"Podugovarateljski poslovi kao dio proizvodnje konzerviranog i pripremljenog mesa, jestivih mesnih otpadaka ili krvi",,,,,
10.2,"Prerađene i konzervirane ribe, rakovi i mekušci",,,,,
10.20,"Prerađene i konzervirane ribe, rakovi i mekušci",,,,,
10.20.1,"Ribe, svježe, hlađene ili smrznute",,,,,
10.20.11,"Riblji fileti i ostalo riblje meso, mljeveni ili ne, svježi ili hlađeni",,,,,
10.20.12,"Riblja jetra i ikra, svježa ili hlađena",,,,,
10.20.13,"Riba, zamrznuta",,,,,
10.20.14,"Riblji fileti, zamrznuti",,,,,
10.20.15,"Riblje meso, mljeveno ili ne, zamrznuto",,,,,
10.20.16,"Riblja jetra i ikra, zamrznuta",,,,,
10.20.2,"Ribe, drugačije pripremljene ili konzervirane; kavijar i nadomjesci kavijara",,,,,
10.20.21,"Riblji fileti, sušeni, soljeni ili u salamuri, ali nedimljeni",,,,,
10.20.22,"Riblja jetra, ikra, peraje, glave, repovi, želuci i ostali jestivi otpaci i ostaci, sušeni, dimljeni, soljeni ili u salamuri; brašno, prah i pelete od ribe, prikladni za ljudsku prehranu",,,,,
10.20.23,"Ribe, sušene, soljene ili nesoljene, ili u salamuri",,,,,
10.20.24,"Riba, dimljena",,,,,
10.20.25,"Riba, drugačije pripremljena ili konzervirana",,,,,
10.20.26,Kavijar i nadomjesci kavijara,,,,,
10.20.3,"Rakovi, mekušci, morske alge i ostali vodeni beskralježnjaci, zamrznuti, pripremljeni ili konzervirani",,,,,
10.20.31,"Rakovi, zamrznuti, sušeni, soljeni ili u salamuri",,,,,
10.20.32,"Mekušci, zamrznuti, sušeni, soljeni ili u salamuri",,,,,
10.20.33,"Ostali vodeni beskralježnjaci i morske alge, zamrznuti, sušeni, soljeni ili u salamuri",,,,,
10.20.34,"Rakovi, mekušci i ostali vodeni beskralježnjaci i morske alge, zamrznuti, drugačije pripremljeni ili konzervirani",,,,,
10.20.4,"Brašno, krupica i pelete, neprikladni za ljudsku prehranu, i ostali proizvodi od riba, rakova, mekušaca ili drugih vodenih beskralježnjaka ili morskih algi",,,,,
10.20.41,"Brašno, krupica i pelete od riba, rakova, mekušaca ili drugih vodenih beskralježnjaka ili morskih algi, neprikladni za ljudsku prehranu",,,,,
10.20.42,"Ostali nejestivi proizvodi od riba, rakova, mekušaca ili drugih vodenih beskralježnjaka ili morskih algi",,,,,
10.20.9,"Dimljenje i druge usluge konzerviranja i pripremanja u proizvodnji ribljih proizvoda; podugovarateljski poslovi kao dio prerade i konzerviranja riba, rakova i mekušaca",,,,,
10.20.91,Dimljenje i druge usluge konzerviranja i pripremanja u proizvodnji ribljih proizvoda,,,,,
10.20.99,"Podugovarateljski poslovi kao dio prerade i konzerviranja riba, rakova i mekušaca",,,,,
10.3,Prerađeno i konzervirano voće i povrće,,,,,
10.31,Prerađeni i konzervirani krumpir,,,,,
10.31.1,Prerađeni i konzervirani krumpir,,,,,
10.31.11,"Krumpir, zamrznut",,,,,
10.31.12,"Sušeni krumpir, rezan ili ne, u ploškama ili ne, ali dalje nepripremljen",,,,,
10.31.13,"Sušeni krumpir, u obliku brašna, krupice, pahuljica, granula i peleta",,,,,
10.31.14,"Krumpir, pripremljen ili konzerviran",,,,,
10.31.9,Kuhanje i ostale usluge pripremanja krumpira i proizvoda od krumpira; podugovarateljski poslovi kao dio prerade i konzerviranja krumpira,,,,,
10.31.91,Kuhanje i ostale usluge pripremanja krumpira i proizvoda od krumpira,,,,,
10.31.99,Podugovarateljski poslovi kao dio prerade i konzerviranja krumpira,,,,,
10.32,Sokovi od voća i povrća,,,,,
10.32.1,Sokovi od voća i povrća,,,,,
10.32.11,Sok od rajčice,,,,,
10.32.12,Sok od naranče,,,,,
10.32.13,Sok od grejpfruta,,,,,
10.32.14,Sok od ananasa,,,,,
10.32.15,Sok od grožđa,,,,,
10.32.16,Sok od jabuke,,,,,
10.32.17,"Miješani sokovi, od voća i povrća",,,,,
10.32.18,Ostali sokovi od voća i povrća,,,,,
10.32.9,Podugovarateljski poslovi kao dio proizvodnje sokova od voća i povrća,,,,,
10.32.99,Podugovarateljski poslovi kao dio proizvodnje sokova od voća i povrća,,,,,
10.39,Ostalo prerađeno i konzervirano voće i povrće,,,,,
10.39.1,"Prerađeno i konzervirano povrće, osim krumpira",,,,,
10.39.11,"Povrće, zamrznuto",,,,,
10.39.12,"Povrće, privremeno konzervirano",,,,,
10.39.13,"Povrće, sušeno",,,,,
10.39.14,Narezano i pakirano povrće i voće,,,,,
10.39.15,"Grah, konzerviran, ali ne u octu ili octenoj kiselini, osim pripremljenih jela od povrća",,,,,
10.39.16,"Grašak, konzerviran, ali ne u octu ili octenoj kiselini, osim pripremljenih jela od povrća",,,,,
10.39.17,"Ostalo povrće (osim krumpira), konzervirano, ali ne u octu ili octenoj kiselini, osim pripremljenih jela od povrća",,,,,
10.39.18,"Povrće (osim krumpira), voće, orašasti plodovi i ostali jestivi dijelovi biljaka, pripremljeni ili konzervirani u octu ili octenoj kiselini",,,,,
10.39.2,Prerađeno i konzervirano voće i orašasti plodovi,,,,,
10.39.21,"Voće i orašasti plodovi, nekuhani ili kuhani, zamrznuti",,,,,
10.39.22,"Džemovi, voćni želei te pire i paste od voća ili orašastih plodova",,,,,
10.39.23,"Orašasti plodovi i kikiriki, prženi, soljeni ili drugačije pripremljeni",,,,,
10.39.24,"Voće i orašasti plodovi, privremeno konzervirani, neprikladni za neposrednu konzumaciju",,,,,
10.39.25,"Kikiriki i orašasti plodovi, neljušteni",,,,,
10.39.26,"Ostalo pripremljeno, sušeno ili konzervirano voće i orašasti plodovi",,,,,
10.39.3,"Biljni materijali i biljni otpaci, biljni ostaci i nusproizvodi",,,,,
10.39.30,"Biljni materijali i biljni otpaci, biljni ostaci i nusproizvodi",,,,,
10.39.9,Kuhanje i ostale usluge pripremanja za konzerviranje voća i povrća; podugovarateljski poslovi kao dio prerade i konzerviranja ostalog voća i povrća,,,,,
10.39.91,Kuhanje i ostale usluge pripremanja za konzerviranje voća i povrća,,,,,
10.39.99,Podugovarateljski poslovi kao dio prerade i konzerviranja ostalog voća i povrća,,,,,
10.4,Biljna i životinjska ulja i masti,,,,,
10.41,Ulja i masti,,,,,
10.41.1,Sirova životinjska ulja i masti te njihove frakcije,,,,,
10.41.11,"Stearin od svinjske masti, ulje od svinjske masti, oleostearin, oleo ulje i ulje od loja, neemulgirani, nemiješani niti na drugi način pripremljeni",,,,,
10.41.12,Ulja i masti te njihove frakcije od riba i morskih sisavaca,,,,,
10.41.13,"Ostala životinjska ulja i masti te njihove frakcije, rafinirani ili nerafinirani, ali kemijski nemodificirani",,,,,
10.41.2,Sirova biljna ulja,,,,,
10.41.21,Sirovo ulje kikirikija,,,,,
10.41.22,Sirovo maslinovo ulje,,,,,
10.41.23,Sirovo ulje od sjemena suncokreta,,,,,
10.41.24,"Sirovo ulje repice, kolze i gorušice",,,,,
10.41.25,Sirovo palmino ulje,,,,,
10.41.26,Ostala sirova biljna ulja,,,,,
10.41.3,Pamučni linters,,,,,
10.41.30,Pamučni linters,,,,,
10.41.4,Uljane pogače i ostali kruti ostaci biljnih ulja i masti; brašno i krupica od uljanog sjemenja i plodova,,,,,
10.41.41,Uljane pogače i ostali kruti ostaci biljnih ulja i masti;,,,,,
10.41.42,"Brašno i krupica od uljanog sjemenja i plodova, osim od gorušice",,,,,
10.41.5,"Rafinirana ulja, osim ostataka",,,,,
10.41.51,"Sojino ulje i njegove frakcije, rafinirani, ali kemijski nemodificirani",,,,,
10.41.52,"Ulje kikirikija i njegove frakcije, rafinirani, ali kemijski nemodificirani",,,,,
10.41.53,"Maslinovo ulje i njegove frakcije, rafinirani, ali kemijski nemodificirani",,,,,
10.41.54,"Ulje od sjemena suncokreta i njegove frakcije, rafinirani, ali kemijski nemodificirani",,,,,
10.41.55,"Ulje od sjemena pamuka i njegove frakcije, rafinirani, ali kemijski nemodificirani",,,,,
10.41.56,"Ulje repice, kolze i gorušice i njihove frakcije, rafinirani, ali kemijski nemodificirani",,,,,
10.41.57,"Palmino ulje i njegove frakcije, rafinirani, ali kemijski nemodificirani",,,,,
10.41.58,"Kokosovo ulje i njegove frakcije, rafinirani, ali kemijski nemodificirani",,,,,
10.41.59,"Ostala ulja i njihove frakcije, rafinirani, ali kemijski nemodificirani; čvrste biljne masti i ostala biljna ulja (osim kukuruznog ulja) te njihove frakcije, d. n., rafinirani, ali kemijski nemodificirani",,,,,
10.41.6,"Biljne ili životinjske masti i ulja te njihove frakcije, hidrogenirani, esterificirani, ali dalje nepripremljeni",,,,,
10.41.60,"Biljne ili životinjske masti i ulja te njihove frakcije, hidrogenirani, esterificirani, ali dalje nepripremljeni",,,,,
10.41.7,Biljni voskovi; degras; ostaci od prerade masnih tvari i životinjskih ili biljnih voskova,,,,,
10.41.71,Biljni voskovi,,,,,
10.41.72,Degras; ostaci od prerade masnih tvari i životinjskih ili biljnih voskova,,,,,
10.41.9,Podugovarateljski poslovi kao dio proizvodnje ulja i masti,,,,,
10.41.99,Podugovarateljski poslovi kao dio proizvodnje ulja i masti,,,,,
10.42,Margarin i slične jestive masti,,,,,
10.42.1,Margarin i slične jestive masti,,,,,
10.42.10,Margarin i slične jestive masti,,,,,
10.42.9,Podugovarateljski poslovi kao dio proizvodnje margarina i sličnih jestivih masti,,,,,
10.42.99,Podugovarateljski poslovi kao dio proizvodnje margarina i sličnih jestivih masti,,,,,
10.5,Mliječni proizvodi i jestivi ledeni proizvodi,,,,,
10.51,Proizvodi od mlijeka i sira,,,,,
10.51.1,Prerađeno tekuće mlijeko i vrhnje,,,,,
10.51.11,Prerađeno tekuće mlijeko s ≤ 6 % masti,,,,,
10.51.12,"Mlijeko i vrhnje s > 6 % masti, nekoncentrirano i nezaslađeno",,,,,
10.51.2,Mlijeko i vrhnje u krutim oblicima,,,,,
10.51.21,Obrano mlijeko i vrhnje u prahu,,,,,
10.51.22,Punomasno mlijeko i vrhnje u prahu,,,,,
10.51.3,Maslac i mliječni namazi,,,,,
10.51.30,Maslac i mliječni namazi,,,,,
10.51.4,Sir i skuta,,,,,
10.51.40,Sir i skuta,,,,,
10.51.5,Ostali mliječni proizvodi,,,,,
10.51.51,"Mlijeko i vrhnje, koncentrirani ili zaslađeni šećerom i drugim sladilima, osim u krutim oblicima",,,,,
10.51.52,Jogurt i ostalo fermentirano ili zakiseljeno mlijeko i vrhnje,,,,,
10.51.53,Napitci na bazi mlijeka,,,,,
10.51.54,Kazein,,,,,
10.51.55,Laktoza i laktozni sirup,,,,,
10.51.56,Surutka,,,,,
10.51.59,"Ostali mliječni proizvodi, d. n.",,,,,
10.51.9,Podugovarateljski poslovi kao dio proizvodnje proizvoda od mlijeka i sira,,,,,
10.51.99,Podugovarateljski poslovi kao dio proizvodnje proizvoda od mlijeka i sira,,,,,
10.52,Sladoled i ostali jestivi ledeni proizvodi,,,,,
10.52.1,Sladoled i ostali jestivi ledeni proizvodi,,,,,
10.52.10,Sladoled i ostali jestivi ledeni proizvodi,,,,,
10.52.9,Podugovarateljski poslovi kao dio proizvodnje sladoleda i ostalih jestivih ledenih proizvoda,,,,,
10.52.99,Podugovarateljski poslovi kao dio proizvodnje sladoleda i ostalih jestivih ledenih proizvoda,,,,,
10.6,"Mlinski proizvodi, škrob i škrobni proizvodi",,,,,
10.61,Mlinski proizvodi,,,,,
10.61.1,"Riža, polubijela ili bijela, ili oljuštena ili lomljena",,,,,
10.61.11,Oljuštena riža (smeđa),,,,,
10.61.12,"Riža, polubijela ili bijela ili lomljena",,,,,
10.61.2,Brašno od žitarica i povrća; njihove mješavine,,,,,
10.61.21,Brašno od pšenice ili suražice,,,,,
10.61.22,Brašno od ostalih žitarica,,,,,
10.61.23,Brašno i krupica od povrća,,,,,
10.61.24,Mješavine i tijesto za pripremu pekarskih proizvoda,,,,,
10.61.3,"Prekrupa, krupica, pelete i ostali proizvodi od žitarica",,,,,
10.61.31,Prekrupa i krupica od pšenice,,,,,
10.61.32,"Ostala prekrupa, krupica i pelete od žitarica",,,,,
10.61.33,Žitarice za doručak i ostali proizvodi od žitarica,,,,,
10.61.4,Posije (mekinje) i drugi ostaci od obrade žitarica,,,,,
10.61.40,Posije (mekinje) i drugi ostaci od obrade žitarica,,,,,
10.61.9,Podugovarateljski poslovi kao dio proizvodnje mlinskih proizvoda,,,,,
10.61.99,Podugovarateljski poslovi kao dio proizvodnje mlinskih proizvoda,,,,,
10.62,Škrob i škrobni proizvodi,,,,,
10.62.1,Škrob i škrobni proizvodi; ostali šećeri i šećerni sirupi,,,,,
10.62.11,Škrob; inulin; pšenični gluten; dekstrini i drugi modificirani škrobovi,,,,,
10.62.12,"Tapioka i njezini nadomjesci pripremljeni od škroba, u obliku pahuljica, zrnaca i slično",,,,,
10.62.13,Glukoza i glukozni sirup; fruktoza i fruktozni sirup; invertni šećer; ostali šećeri i šećerni sirupi,,,,,
10.62.14,Kukuruzno ulje,,,,,
10.62.2,Ostaci od proizvodnje škroba i slični ostaci,,,,,
10.62.20,Ostaci od proizvodnje škroba i slični ostaci,,,,,
10.62.9,Podugovarateljski poslovi kao dio proizvodnje škroba i škrobnih proizvoda,,,,,
10.62.99,Podugovarateljski poslovi kao dio proizvodnje škroba i škrobnih proizvoda,,,,,
10.7,Pekarski proizvodi i tjestenine,,,,,
10.71,"Kruh, svježa peciva i slični proizvodi te kolači",,,,,
10.71.1,"Kruh, svježa peciva i slični proizvodi te kolači",,,,,
10.71.11,Svježi kruh,,,,,
10.71.12,Svježa peciva i kolači,,,,,
10.71.9,"Podugovarateljski poslovi kao dio proizvodnje kruha, svježih peciva i sličnih proizvoda te kolača",,,,,
10.71.99,"Podugovarateljski poslovi kao dio proizvodnje kruha, svježih peciva i sličnih proizvoda te kolača",,,,,
10.72,Dvopek i keksi; trajna peciva i kolači,,,,,
10.72.1,Dvopek i keksi; trajna peciva i kolači,,,,,
10.72.11,"Hruskavi kruh (krisp), dvopek, tostirani kruh i slični prepečeni proizvodi",,,,,
10.72.12,Medenjaci i slični proizvodi; slatki keksi; vafli i oblate,,,,,
10.72.13,Ostali suhi i trajni pekarski proizvodi,,,,,
10.72.9,"Podugovarateljski poslovi kao dio proizvodnje dvopeka, keksa, trajnih peciva i kolača",,,,,
10.72.99,"Podugovarateljski poslovi kao dio proizvodnje dvopeka, keksa, trajnih peciva i kolača",,,,,
10.73,"Makaroni, rezanci, kuskus i slična tjestenina",,,,,
10.73.1,"Makaroni, rezanci, kuskus i slična tjestenina",,,,,
10.73.11,"Makaroni, rezanci, kuskus i slična tjestenina",,,,,
10.73.12,Kuskus,,,,,
10.73.9,"Podugovarateljski poslovi kao dio proizvodnje makarona, rezanaca, kuskusa i sličnih tjestenina",,,,,
10.73.99,"Podugovarateljski poslovi kao dio proizvodnje makarona, rezanaca, kuskusa i sličnih tjestenina",,,,,
10.8,Ostali prehrambeni proizvodi,,,,,
10.81,Šećer,,,,,
10.81.1,Sirovi ili rafinirani šećer od šećerne trske ili šećerne repe; melase,,,,,
10.81.11,"Sirovi šećer od šećerne trske ili šećerne repe, u krutom stanju",,,,,
10.81.12,"Rafinirani šećer od šećerne trske ili šećerne repe te kemijski čista saharoza, u krutom stanju, bez dodanih tvari za aromatizaciju ili za bojenje",,,,,
10.81.13,"Rafinirani šećer od šećerne trske ili šećerne repe, s dodanim tvarima za aromatizaciju ili za bojenje; šećer i sirup od javora",,,,,
10.81.14,Melase,,,,,
10.81.2,"Rezanci šećerne repe, otpaci od šećerne trske i ostali otpaci od proizvodnje šećera",,,,,
10.81.20,"Rezanci šećerne repe, otpaci od šećerne trske i ostali otpaci od proizvodnje šećera",,,,,
10.81.9,Podugovarateljski poslovi kao dio proizvodnje šećera,,,,,
10.81.99,Podugovarateljski poslovi kao dio proizvodnje šećera,,,,,
10.82,"Kakao, čokoladni proizvodi i proizvodi od šećera",,,,,
10.82.1,"Kakaova pasta, odmašćena ili neodmašćena, kakaov maslac, mast i ulje od kakaa, kakaov prah",,,,,
10.82.11,"Kakaova pasta, odmašćena ili neodmašćena",,,,,
10.82.12,"Kakaov maslac, mast i ulje od kakaa",,,,,
10.82.13,Kakaov prah bez dodanog šećera ili drugih sladila,,,,,
10.82.14,Kakaov prah s dodanim šećerom ili drugim sladilima,,,,,
10.82.2,Čokolada i ostali proizvodi od šećera,,,,,
10.82.21,"Čokolada i pripravci koji sadržavaju kakao (osim zaslađenog kakaova praha), u rasutom stanju",,,,,
10.82.22,"Čokolada i pripravci koji sadržavaju kakao (osim zaslađenog kakaova praha), osim u rasutom stanju",,,,,
10.82.23,Proizvodi od šećera koji ne sadržavaju kakao,,,,,
10.82.24,"Voće, orašasti plodovi, kore od voća i drugi dijelovi biljaka, konzervirani u šećeru",,,,,
10.82.3,"Ljuske, kore, opne i ostali otpaci od kakaa",,,,,
10.82.30,"Ljuske, kore, opne i ostali otpaci od kakaa",,,,,
10.82.9,"Podugovarateljski poslovi kao dio proizvodnje kakao, čokoladnih proizvoda i proizvoda od šećera",,,,,
10.82.99,"Podugovarateljski poslovi kao dio proizvodnje kakao, čokoladnih proizvoda i proizvoda od šećera",,,,,
10.83,Prerađeni čaj i kava,,,,,
10.83.1,Prerađeni čaj i kava,,,,,
10.83.11,"Kava, bez kofeina ili pržena",,,,,
10.83.12,"Nadomjesci kave; ekstrakti, esencije i koncentrati kave ili nadomjestaka kave; ljuske i opne od kave",,,,,
10.83.13,"Zeleni čaj (nefermentirani), crni čaj (fermentirani) i djelomično fermentirani čaj, u izvornom pakiranju od ≤ 3 kg",,,,,
10.83.14,"Ekstrakti, esencije, koncentrati i preparati čaja ili mate-čaja",,,,,
10.83.15,Biljni ekstrakti,,,,,
10.83.9,Podugovarateljski poslovi kao dio prerade čaja i kave,,,,,
10.83.99,Podugovarateljski poslovi kao dio prerade čaja i kave,,,,,
10.84,Začini i drugi dodaci hrani,,,,,
10.84.1,Ocat; umaci; miješani dodaci jelima; brašno i krupica od gorušice; pripremljena gorušica (senf),,,,,
10.84.11,Ocat i nadomjesci octa dobiveni od octene kiseline,,,,,
10.84.12,Umaci; miješani dodaci jelima i miješani začini; brašno i krupica od gorušice i pripremljena gorušica (senf),,,,,
10.84.2,"Začini, prerađeni",,,,,
10.84.21,"Papar (vrsta Piper), prerađeni",,,,,
10.84.22,"Čili i papar, suhi (vrsta Capiscum), prerađeni",,,,,
10.84.23,"Cimet (Canella), prerađeni; ostali prerađeni začini",,,,,
10.84.3,Sol za jelo,,,,,
10.84.30,Sol za jelo,,,,,
10.84.9,Podugovarateljski poslovi kao dio proizvodnje začina i drugih dodataka hrani,,,,,
10.84.99,Podugovarateljski poslovi kao dio proizvodnje začina i drugih dodataka hrani,,,,,
10.85,Gotova hrana i jela,,,,,
10.85.1,Gotova hrana i jela,,,,,
10.85.11,"Gotova jela na bazi mesa, jestivih mesnih otpadaka i ostataka ili krvi",,,,,
10.85.12,"Gotova jela na bazi ribe, rakova i mekušaca",,,,,
10.85.13,Gotova jela na bazi povrća,,,,,
10.85.14,Gotova jela na bazi tjestenine,,,,,
10.85.15,Ostala gotova hrana i jela,,,,,
10.85.9,Podugovarateljski poslovi kao dio proizvodnje gotove hrane i jela,,,,,
10.85.99,Podugovarateljski poslovi kao dio proizvodnje gotove hrane i jela,,,,,
10.86,Homogenizirani prehrambeni pripravci i dijetetska hrana,,,,,
10.86.1,Homogenizirani prehrambeni pripravci i dijetetska hrana,,,,,
10.86.10,Homogenizirani prehrambeni pripravci i dijetetska hrana,,,,,
10.86.9,Podugovarateljski poslovi kao dio proizvodnje homogeniziranih prehrambenih pripravaka i dijetetske hrane,,,,,
10.86.99,Podugovarateljski poslovi kao dio proizvodnje homogeniziranih prehrambenih pripravaka i dijetetske hrane,,,,,
10.89,"Ostali prehrambeni proizvodi, d. n.",,,,,
10.89.1,"Ostali prehrambeni proizvodi, d. n.",,,,,
10.89.11,"Juhe, uključujući mesne, i pripravci za juhe",,,,,
10.89.12,"Jaja, bez ljuske, i žumanjci, svježi ili konzervirani; jaja u ljusci, konzervirana ili kuhana; albumin od jaja",,,,,
10.89.13,"Kvasci (aktivni ili neaktivni); ostali jednostanični mikroorganizmi, mrtvi; pripremljeni prašci za peciva",,,,,
10.89.14,"Ekstrakti i sokovi od mesa, riba i vodenih beskralježnjaka",,,,,
10.89.15,Biljni sokovi i ekstrakti; pektinske tvari; biljne sluzi i zgušnjivači,,,,,
10.89.16,Pripremljeni pokvarljivi prehrambeni proizvodi kao što su sendviči i svježa pizza,,,,,
10.89.17,Dodaci ljudskoj prehrani,,,,,
10.89.19,"Ostali raznovrsni prehrambeni proizvodi, d. n.",,,,,
10.89.9,"Podugovarateljski poslovi kao dio proizvodnje ostalih prehrambenih proizvoda, d. n.",,,,,
10.89.99,"Podugovarateljski poslovi kao dio proizvodnje ostalih prehrambenih proizvoda, d. n.",,,,,
10.9,Pripremljena hrana za životinje,,,,,
10.91,Pripremljena stočna hrana,,,,,
10.91.1,"Pripremljena stočna hrana, osim brašna i peleta od lucerne",,,,,
10.91.10,"Pripremljena stočna hrana, osim brašna i peleta od lucerne",,,,,
10.91.2,Brašno i pelete od lucerne (alfalfe),,,,,
10.91.20,Brašno i pelete od lucerne (alfalfe),,,,,
10.91.3,"Pripremljena hrana za akvakulturu, osim brašna i peleta od lucerne",,,,,
10.91.30,"Pripremljena hrana za akvakulturu, osim brašna i peleta od lucerne",,,,,
10.91.9,Podugovarateljski poslovi kao dio proizvodnje pripremljene stočne hrane,,,,,
10.91.99,Podugovarateljski poslovi kao dio proizvodnje pripremljene stočne hrane,,,,,
10.92,Pripremljena hrana za kućne ljubimce,,,,,
10.92.1,Pripremljena hrana za kućne ljubimce,,,,,
10.92.10,Pripremljena hrana za kućne ljubimce,,,,,
10.92.9,Podugovarateljski poslovi kao dio proizvodnje pripremljene hrane za kućne ljubimce,,,,,
10.92.99,Podugovarateljski poslovi kao dio proizvodnje pripremljene hrane za kućne ljubimce,,,,,
11,Piće,,,,,
11.0,Piće,,,,,
11.01,"Destilirana, pročišćena i miješana alkoholna pića",,,,,
11.01.1,"Destilirana, pročišćena i miješana alkoholna pića",,,,,
11.01.10,"Destilirana, pročišćena i miješana alkoholna pića",,,,,
